state,jurisdiction,fipscode,office,candidate,party,votes,totalvotes,state_county,county,result
CT,Hartland,900337140.0,Senate,Richard Blumenthal,Democrat,452,1198,CT Hartland,Hartland County,0.3772954924874791
CT,Harwinton,900537280.0,Senate,Dan Carter,Republican,1771,3333,CT Harwinton,Harwinton County,0.5313531353135313
CT,Harwinton,900537280.0,Senate,Richard Blumenthal,Democrat,1493,3333,CT Harwinton,Harwinton County,0.44794479447944796
CT,Hebron,901337910.0,Senate,Dan Carter,Republican,2225,5408,CT Hebron,Hebron County,0.4114275147928994
CT,Hebron,901337910.0,Senate,Richard Blumenthal,Democrat,3069,5408,CT Hebron,Hebron County,0.5674926035502958
CT,Kent,900540290.0,Senate,Dan Carter,Republican,508,1688,CT Kent,Kent County,0.3009478672985782
CT,Kent,900540290.0,Senate,Richard Blumenthal,Democrat,1144,1688,CT Kent,Kent County,0.6777251184834123
CT,Killingly,901540500.0,Senate,Dan Carter,Republican,2727,6599,CT Killingly,Killingly County,0.41324443097439006
CT,Killingly,901540500.0,Senate,Richard Blumenthal,Democrat,3647,6599,CT Killingly,Killingly County,0.5526594938627065
CT,Killingworth,900740710.0,Senate,Dan Carter,Republican,1634,3952,CT Killingworth,Killingworth County,0.41346153846153844
CT,Killingworth,900740710.0,Senate,Richard Blumenthal,Democrat,2248,3952,CT Killingworth,Killingworth County,0.5688259109311741
CT,Lebanon,901142390.0,Senate,Dan Carter,Republican,1610,3884,CT Lebanon,Lebanon County,0.4145211122554068
CT,Lebanon,901142390.0,Senate,Richard Blumenthal,Democrat,2157,3884,CT Lebanon,Lebanon County,0.5553553038105047
CT,Ledyard,901142600.0,Senate,Dan Carter,Republican,2766,7106,CT Ledyard,Ledyard County,0.3892485223754574
CT,Ledyard,901142600.0,Senate,Richard Blumenthal,Democrat,4125,7106,CT Ledyard,Ledyard County,0.5804953560371517
CT,Lisbon,901143230.0,Senate,Dan Carter,Republican,763,2137,CT Lisbon,Lisbon County,0.357042583060365
CT,Lisbon,901143230.0,Senate,Richard Blumenthal,Democrat,1320,2137,CT Lisbon,Lisbon County,0.6176883481516144
CT,Litchfield,900543370.0,Senate,Dan Carter,Republican,2147,4788,CT Litchfield,Litchfield County,0.44841269841269843
CT,Litchfield,900543370.0,Senate,Richard Blumenthal,Democrat,2531,4788,CT Litchfield,Litchfield County,0.5286131996658312
CT,Lyme,901144210.0,Senate,Dan Carter,Republican,548,1712,CT Lyme,Lyme County,0.32009345794392524
CT,Lyme,901144210.0,Senate,Richard Blumenthal,Democrat,1137,1712,CT Lyme,Lyme County,0.6641355140186916
CT,Madison,900944560.0,Senate,Dan Carter,Republican,4304,10889,CT Madison,Madison County,0.39526127284415463
CT,Madison,900944560.0,Senate,Richard Blumenthal,Democrat,6432,10889,CT Madison,Madison County,0.5906878501239783
CT,Manchester,900344700.0,Senate,Dan Carter,Republican,6822,24088,CT Manchester,Manchester County,0.28321155762205247
CT,Manchester,900344700.0,Senate,Richard Blumenthal,Democrat,16603,24088,CT Manchester,Manchester County,0.6892643639986715
CT,Mansfield,901344910.0,Senate,Dan Carter,Republican,2292,11087,CT Mansfield,Mansfield County,0.20672860106430954
CT,Mansfield,901344910.0,Senate,Richard Blumenthal,Democrat,8391,11087,CT Mansfield,Mansfield County,0.7568323261477405
CT,Marlborough,900345820.0,Senate,Dan Carter,Republican,1523,3590,CT Marlborough,Marlborough County,0.4242339832869081
CT,Marlborough,900345820.0,Senate,Richard Blumenthal,Democrat,2004,3590,CT Marlborough,Marlborough County,0.5582172701949861
CT,Meriden,900946520.0,Senate,Dan Carter,Republican,6358,21443,CT Meriden,Meriden County,0.296507018607471
CT,Meriden,900946520.0,Senate,Richard Blumenthal,Democrat,14565,21443,CT Meriden,Meriden County,0.6792426432868535
CT,Middlebury,900946940.0,Senate,Dan Carter,Republican,2270,4351,CT Middlebury,Middlebury County,0.5217191450241324
CT,Middlebury,900946940.0,Senate,Richard Blumenthal,Democrat,2002,4351,CT Middlebury,Middlebury County,0.4601241094001379
CT,Middlefield,900747080.0,Senate,Dan Carter,Republican,1035,2591,CT Middlefield,Middlefield County,0.3994596680818217
CT,Middlefield,900747080.0,Senate,Richard Blumenthal,Democrat,1513,2591,CT Middlefield,Middlefield County,0.5839444230027017
CT,Middletown,900747360.0,Senate,Dan Carter,Republican,5521,20587,CT Middletown,Middletown County,0.2681789478797299
CT,Middletown,900747360.0,Senate,Richard Blumenthal,Democrat,14470,20587,CT Middletown,Middletown County,0.7028707436731918
CT,Milford,900947535.0,Senate,Dan Carter,Republican,9766,27535,CT Milford,Milford County,0.35467586707826404
CT,Milford,900947535.0,Senate,Richard Blumenthal,Democrat,17231,27535,CT Milford,Milford County,0.6257853640820774
CT,Monroe,900148620.0,Senate,Dan Carter,Republican,4859,10649,CT Monroe,Monroe County,0.45628697530284534
CT,Monroe,900148620.0,Senate,Richard Blumenthal,Democrat,5581,10649,CT Monroe,Monroe County,0.524086768710677
CT,Montville,901148900.0,Senate,Dan Carter,Republican,2923,7752,CT Montville,Montville County,0.3770639834881321
CT,Montville,901148900.0,Senate,Richard Blumenthal,Democrat,4598,7752,CT Montville,Montville County,0.5931372549019608
CT,Morris,900549460.0,Senate,Dan Carter,Republican,747,1405,CT Morris,Morris County,0.5316725978647687
CT,Morris,900549460.0,Senate,Richard Blumenthal,Democrat,629,1405,CT Morris,Morris County,0.44768683274021354
CT,Naugatuck,900949950.0,Senate,Dan Carter,Republican,5367,12722,CT Naugatuck,Naugatuck County,0.4218676308756485
CT,Naugatuck,900949950.0,Senate,Richard Blumenthal,Democrat,6996,12722,CT Naugatuck,Naugatuck County,0.5499135356076089
CT,New Britain,900350440.0,Senate,Dan Carter,Republican,4232,20785,CT New Britain,New britain County,0.20360837142169835
CT,New Britain,900350440.0,Senate,Richard Blumenthal,Democrat,16004,20785,CT New Britain,New britain County,0.7699783497714698
CT,New Canaan,900150580.0,Senate,Dan Carter,Republican,5904,10978,CT New Canaan,New canaan County,0.5378028784842412
CT,New Canaan,900150580.0,Senate,Richard Blumenthal,Democrat,4888,10978,CT New Canaan,New canaan County,0.4452541446529423
CT,New Fairfield,900150860.0,Senate,Dan Carter,Republican,3721,7444,CT New Fairfield,New fairfield County,0.49986566362170876
CT,New Fairfield,900150860.0,Senate,Richard Blumenthal,Democrat,3557,7444,CT New Fairfield,New fairfield County,0.4778344975819452
CT,New Hartford,900551350.0,Senate,Dan Carter,Republican,2011,4045,CT New Hartford,New hartford County,0.49715698393077873
CT,New Hartford,900551350.0,Senate,Richard Blumenthal,Democrat,1948,4045,CT New Hartford,New hartford County,0.48158220024721876
CT,New Haven,900952070.0,Senate,Dan Carter,Republican,3492,37575,CT New Haven,New haven County,0.09293413173652694
CT,New Haven,900952070.0,Senate,Richard Blumenthal,Democrat,33246,37575,CT New Haven,New haven County,0.8847904191616767
CT,New London,901152350.0,Senate,Dan Carter,Republican,1314,8138,CT New London,New london County,0.16146473334971737
CT,New London,901152350.0,Senate,Richard Blumenthal,Democrat,6459,8138,CT New London,New london County,0.7936839518309167
CT,New Millford,900552630.0,Senate,Dan Carter,Republican,5690,13536,CT New Millford,New millford County,0.42036052009456265
CT,New Millford,900552630.0,Senate,Richard Blumenthal,Democrat,7531,13536,CT New Millford,New millford County,0.5563682033096927
CT,Newington,900352140.0,Senate,Dan Carter,Republican,5011,15374,CT Newington,Newington County,0.32593989852998567
CT,Newington,900352140.0,Senate,Richard Blumenthal,Democrat,10057,15374,CT Newington,Newington County,0.6541563678938468
CT,Newtown,900152980.0,Senate,Dan Carter,Republican,6442,15033,CT Newtown,Newtown County,0.428523914055744
CT,Newtown,900152980.0,Senate,Richard Blumenthal,Democrat,8304,15033,CT Newtown,Newtown County,0.5523847535422072
CT,Norfolk,900553470.0,Senate,Dan Carter,Republican,350,966,CT Norfolk,Norfolk County,0.36231884057971014
CT,Norfolk,900553470.0,Senate,Richard Blumenthal,Democrat,594,966,CT Norfolk,Norfolk County,0.6149068322981367
CT,North Branford,900953890.0,Senate,Dan Carter,Republican,3074,7385,CT North Branford,North branford County,0.416249153689912
CT,North Branford,900953890.0,Senate,Richard Blumenthal,Democrat,4182,7385,CT North Branford,North branford County,0.5662830060934326
CT,North Canaan,900554030.0,Senate,Dan Carter,Republican,554,1531,CT North Canaan,North canaan County,0.36185499673416066
CT,North Canaan,900554030.0,Senate,Richard Blumenthal,Democrat,931,1531,CT North Canaan,North canaan County,0.6080992815153494
CT,North Haven,900954870.0,Senate,Dan Carter,Republican,5049,13264,CT North Haven,North haven County,0.38065440289505426
CT,North Haven,900954870.0,Senate,Richard Blumenthal,Democrat,8004,13264,CT North Haven,North haven County,0.603437876960193
CT,North Stonington,901155500.0,Senate,Dan Carter,Republican,1155,2929,CT North Stonington,North stonington County,0.39433253670194607
CT,North Stonington,901155500.0,Senate,Richard Blumenthal,Democrat,1697,2929,CT North Stonington,North stonington County,0.5793786275179242
CT,Norwalk,900156060.0,Senate,Dan Carter,Republican,10597,36554,CT Norwalk,Norwalk County,0.28989987415877877
CT,Norwalk,900156060.0,Senate,Richard Blumenthal,Democrat,25168,36554,CT Norwalk,Norwalk County,0.688515620725502
CT,Norwich,901156270.0,Senate,Dan Carter,Republican,3535,11927,CT Norwich,Norwich County,0.296386350297644
CT,Norwich,901156270.0,Senate,Richard Blumenthal,Democrat,7967,11927,CT Norwich,Norwich County,0.6679802129621867
CT,Old Lyme,901157040.0,Senate,Dan Carter,Republican,1667,4665,CT Old Lyme,Old lyme County,0.3573419078242229
CT,Old Lyme,901157040.0,Senate,Richard Blumenthal,Democrat,2942,4665,CT Old Lyme,Old lyme County,0.6306538049303323
CT,Old Saybrook,900757320.0,Senate,Dan Carter,Republican,2339,6187,CT Old Saybrook,Old saybrook County,0.3780507515758849
CT,Old Saybrook,900757320.0,Senate,Richard Blumenthal,Democrat,3751,6187,CT Old Saybrook,Old saybrook County,0.6062712138354615
CT,Orange,900957600.0,Senate,Dan Carter,Republican,3226,8269,CT Orange,Orange County,0.39013181763211996
CT,Orange,900957600.0,Senate,Richard Blumenthal,Democrat,4911,8269,CT Orange,Orange County,0.5939049461845447
CT,Oxford,900958300.0,Senate,Dan Carter,Republican,3735,7176,CT Oxford,Oxford County,0.5204849498327759
CT,Oxford,900958300.0,Senate,Richard Blumenthal,Democrat,3332,7176,CT Oxford,Oxford County,0.46432552954292083
CT,Plainfield,901559980.0,Senate,Dan Carter,Republican,2348,5960,CT Plainfield,Plainfield County,0.3939597315436242
CT,Plainfield,901559980.0,Senate,Richard Blumenthal,Democrat,3375,5960,CT Plainfield,Plainfield County,0.5662751677852349
CT,Plainville,900360120.0,Senate,Dan Carter,Republican,3192,8474,CT Plainville,Plainville County,0.37668161434977576
CT,Plainville,900360120.0,Senate,Richard Blumenthal,Democrat,5119,8474,CT Plainville,Plainville County,0.6040830776492802
CT,Plymouth,900560750.0,Senate,Dan Carter,Republican,2795,5740,CT Plymouth,Plymouth County,0.48693379790940766
CT,Plymouth,900560750.0,Senate,Richard Blumenthal,Democrat,2865,5740,CT Plymouth,Plymouth County,0.4991289198606272
CT,Pomfret,901561030.0,Senate,Dan Carter,Republican,859,2213,CT Pomfret,Pomfret County,0.38816086760054225
CT,Pomfret,901561030.0,Senate,Richard Blumenthal,Democrat,1295,2213,CT Pomfret,Pomfret County,0.5851784907365567
CT,Portland,900761800.0,Senate,Dan Carter,Republican,1929,5148,CT Portland,Portland County,0.3747086247086247
CT,Portland,900761800.0,Senate,Richard Blumenthal,Democrat,3087,5148,CT Portland,Portland County,0.5996503496503497
CT,Preston,901162150.0,Senate,Dan Carter,Republican,974,2425,CT Preston,Preston County,0.40164948453608246
CT,Preston,901162150.0,Senate,Richard Blumenthal,Democrat,1379,2425,CT Preston,Preston County,0.568659793814433
CT,Prospect,900962290.0,Senate,Dan Carter,Republican,2927,5429,CT Prospect,Prospect County,0.5391416467121016
CT,Prospect,900962290.0,Senate,Richard Blumenthal,Democrat,2406,5429,CT Prospect,Prospect County,0.4431755387732547
CT,Putnam,901562710.0,Senate,Dan Carter,Republican,1198,3520,CT Putnam,Putnam County,0.3403409090909091
CT,Putnam,901562710.0,Senate,Richard Blumenthal,Democrat,2169,3520,CT Putnam,Putnam County,0.6161931818181818
CT,Redding,900163480.0,Senate,Dan Carter,Republican,2307,5496,CT Redding,Redding County,0.41975982532751094
CT,Redding,900163480.0,Senate,Richard Blumenthal,Democrat,3081,5496,CT Redding,Redding County,0.5605895196506551
CT,Ridgefield,900163970.0,Senate,Dan Carter,Republican,6271,14146,CT Ridgefield,Ridgefield County,0.44330552806447054
CT,Ridgefield,900163970.0,Senate,Richard Blumenthal,Democrat,7644,14146,CT Ridgefield,Ridgefield County,0.5403647674254206
CT,Rocky Hill,900365370.0,Senate,Dan Carter,Republican,3372,9650,CT Rocky Hill,Rocky hill County,0.3494300518134715
CT,Rocky Hill,900365370.0,Senate,Richard Blumenthal,Democrat,6106,9650,CT Rocky Hill,Rocky hill County,0.6327461139896373
CT,Roxbury,900565930.0,Senate,Dan Carter,Republican,618,1450,CT Roxbury,Roxbury County,0.4262068965517241
CT,Roxbury,900565930.0,Senate,Richard Blumenthal,Democrat,802,1450,CT Roxbury,Roxbury County,0.5531034482758621
CT,Salem,901166210.0,Senate,Dan Carter,Republican,964,2302,CT Salem,Salem County,0.41876629018245004
CT,Salem,901166210.0,Senate,Richard Blumenthal,Democrat,1289,2302,CT Salem,Salem County,0.5599478714161599
CT,Salisbury,900566420.0,Senate,Dan Carter,Republican,507,2294,CT Salisbury,Salisbury County,0.2210113339145597
CT,Salisbury,900566420.0,Senate,Richard Blumenthal,Democrat,1740,2294,CT Salisbury,Salisbury County,0.7585004359197908
CT,Scotland,901567400.0,Senate,Dan Carter,Republican,396,880,CT Scotland,Scotland County,0.45
CT,Scotland,901567400.0,Senate,Richard Blumenthal,Democrat,460,880,CT Scotland,Scotland County,0.5227272727272727
CT,Seymour,900967610.0,Senate,Dan Carter,Republican,3396,7981,CT Seymour,Seymour County,0.4255105876456584
CT,Seymour,900967610.0,Senate,Richard Blumenthal,Democrat,4421,7981,CT Seymour,Seymour County,0.5539406089462473
CT,Sharon,900567960.0,Senate,Dan Carter,Republican,469,1390,CT Sharon,Sharon County,0.33741007194244604
CT,Sharon,900567960.0,Senate,Richard Blumenthal,Democrat,887,1390,CT Sharon,Sharon County,0.6381294964028777
CT,Shelton,900168170.0,Senate,Dan Carter,Republican,9126,20260,CT Shelton,Shelton County,0.45044422507403753
CT,Shelton,900168170.0,Senate,Richard Blumenthal,Democrat,10821,20260,CT Shelton,Shelton County,0.534106614017769
CT,Sherman,900168310.0,Senate,Dan Carter,Republican,956,2093,CT Sherman,Sherman County,0.4567606306736742
CT,Sherman,900168310.0,Senate,Richard Blumenthal,Democrat,1101,2093,CT Sherman,Sherman County,0.5260391782130912
CT,Simsbury,900368940.0,Senate,Dan Carter,Republican,5428,13858,CT Simsbury,Simsbury County,0.39168711213739354
CT,Simsbury,900368940.0,Senate,Richard Blumenthal,Democrat,8122,13858,CT Simsbury,Simsbury County,0.5860874585077211
CT,Somers,901369220.0,Senate,Dan Carter,Republican,2552,5565,CT Somers,Somers County,0.4585804132973944
CT,Somers,901369220.0,Senate,Richard Blumenthal,Democrat,2891,5565,CT Somers,Somers County,0.519496855345912
CT,South Windsor,900371390.0,Senate,Dan Carter,Republican,4023,13913,CT South Windsor,South windsor County,0.2891540286063394
CT,South Windsor,900371390.0,Senate,Richard Blumenthal,Democrat,9609,13913,CT South Windsor,South windsor County,0.690649033278229
CT,Southbury,900969640.0,Senate,Dan Carter,Republican,5538,11389,CT Southbury,Southbury County,0.48625867064711564
CT,Southbury,900969640.0,Senate,Richard Blumenthal,Democrat,5672,11389,CT Southbury,Southbury County,0.4980244095179559
CT,Southington,900370550.0,Senate,Dan Carter,Republican,9660,22932,CT Southington,Southington County,0.42124542124542125
CT,Southington,900370550.0,Senate,Richard Blumenthal,Democrat,12878,22932,CT Southington,Southington County,0.561573347287633
CT,Sprague,901171670.0,Senate,Dan Carter,Republican,582,1475,CT Sprague,Sprague County,0.3945762711864407
CT,Sprague,901171670.0,Senate,Richard Blumenthal,Democrat,838,1475,CT Sprague,Sprague County,0.568135593220339
CT,Stafford,901372090.0,Senate,Dan Carter,Republican,2315,5821,CT Stafford,Stafford County,0.39769799003607625
CT,Stafford,901372090.0,Senate,Richard Blumenthal,Democrat,3289,5821,CT Stafford,Stafford County,0.5650231918914276
CT,Stamford,900173070.0,Senate,Dan Carter,Republican,14433,48152,CT Stamford,Stamford County,0.2997383286260176
CT,Stamford,900173070.0,Senate,Richard Blumenthal,Democrat,32678,48152,CT Stamford,Stamford County,0.6786426316663897
CT,Sterling,901573420.0,Senate,Dan Carter,Republican,787,1638,CT Sterling,Sterling County,0.4804639804639805
CT,Sterling,901573420.0,Senate,Richard Blumenthal,Democrat,793,1638,CT Sterling,Sterling County,0.48412698412698413
CT,Stonington,901173770.0,Senate,Dan Carter,Republican,3113,9968,CT Stonington,Stonington County,0.31229935794542535
CT,Stonington,901173770.0,Senate,Richard Blumenthal,Democrat,6636,9968,CT Stonington,Stonington County,0.6657303370786517
CT,Stratford,900174190.0,Senate,Dan Carter,Republican,7080,24470,CT Stratford,Stratford County,0.2893338782182264
CT,Stratford,900174190.0,Senate,Richard Blumenthal,Democrat,16560,24470,CT Stratford,Stratford County,0.6767470371883939
CT,Suffield,900374540.0,Senate,Dan Carter,Republican,3273,7367,CT Suffield,Suffield County,0.44427853943260487
CT,Suffield,900374540.0,Senate,Richard Blumenthal,Democrat,3913,7367,CT Suffield,Suffield County,0.5311524365413329
CT,Thomaston,900575730.0,Senate,Dan Carter,Republican,2008,3887,CT Thomaston,Thomaston County,0.5165937741188578
CT,Thomaston,900575730.0,Senate,Richard Blumenthal,Democrat,1799,3887,CT Thomaston,Thomaston County,0.46282480061744274
CT,Thompson,901575870.0,Senate,Dan Carter,Republican,1830,4317,CT Thompson,Thompson County,0.42390548992355803
CT,Thompson,901575870.0,Senate,Richard Blumenthal,Democrat,2345,4317,CT Thompson,Thompson County,0.5432012971971276
CT,Tolland,901376290.0,Senate,Dan Carter,Republican,3353,8373,CT Tolland,Tolland County,0.4004538397229189
CT,Tolland,901376290.0,Senate,Richard Blumenthal,Democrat,4841,8373,CT Tolland,Tolland County,0.57816792069748
CT,Torrington,900576570.0,Senate,Dan Carter,Republican,6607,14705,CT Torrington,Torrington County,0.44930295817749066
CT,Torrington,900576570.0,Senate,Richard Blumenthal,Democrat,7730,14705,CT Torrington,Torrington County,0.5256715402924176
CT,Trumbull,900177200.0,Senate,Dan Carter,Republican,8263,19533,CT Trumbull,Trumbull County,0.42302769671837404
CT,Trumbull,900177200.0,Senate,Richard Blumenthal,Democrat,10987,19533,CT Trumbull,Trumbull County,0.5624840014334715
CT,Union,901377830.0,Senate,Dan Carter,Republican,229,495,CT Union,Union County,0.4626262626262626
CT,Union,901377830.0,Senate,Richard Blumenthal,Democrat,253,495,CT Union,Union County,0.5111111111111111
CT,Vernon,901378250.0,Senate,Dan Carter,Republican,4526,13501,CT Vernon,Vernon County,0.3352344270794756
CT,Vernon,901378250.0,Senate,Richard Blumenthal,Democrat,8618,13501,CT Vernon,Vernon County,0.6383230871787275
CT,Voluntown,901178600.0,Senate,Dan Carter,Republican,629,1338,CT Voluntown,Voluntown County,0.4701046337817638
