GeoFIPS,GeoName,Region,ComponentId,ComponentName,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
6000,California,8,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1637,1781,1918,2115,2058,2091,2174,2330,2500,2615,2724,2668,2448,2559,2655,2656,2784,2951,3093
6000,California,8,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,1680,1781,1956,2126,2258,2317,2441,2601,2716,2876,3011,3069,2895,2915,2994,3102,3077,3182,3198
6000,California,8,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),307,315,375,458,554,658,635,585,585,685,833,908,860,855,842,907,958,979,1023
6000,California,8,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,1715,1758,1884,2064,2291,2542,2595,2641,2785,2965,3331,3542,3627,3743,3906,4190,4297,4430,4610
6000,California,8,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,1408,1443,1509,1607,1737,1883,1959,2056,2199,2280,2498,2634,2767,2887,3064,3283,3339,3451,3586
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,22605,23926,25575,27578,28546,28887,29856,31260,32745,33946,35107,35502,34308,34822,36252,37091,37738,39463,40625
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,8046,8444,9197,9861,10041,9970,10222,10752,11277,11614,11994,11940,11112,11366,11981,12377,12617,13008,13091
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,2966,3229,3530,3819,3846,3854,3829,4015,4126,4175,4269,3939,3537,3569,3631,3790,3952,4083,4226
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,1058,1148,1273,1353,1428,1448,1400,1412,1374,1305,1365,1142,1028,1040,1045,1113,1170,1245,1287
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,749,804,870,945,970,969,951,1024,1085,1109,1114,1060,919,918,950,980,1024,1071,1116
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,816,912,997,1102,1054,1041,1064,1140,1205,1259,1267,1225,1109,1116,1107,1157,1193,1192,1231
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,344,365,390,420,394,396,414,439,461,502,523,513,481,495,528,540,566,575,593
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,5080,5216,5667,6042,6195,6116,6393,6737,7151,7439,7725,8001,7575,7797,8350,8586,8665,8925,8865
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,1806,1853,2000,2059,2158,2126,2217,2321,2453,2475,2596,2716,2701,2702,2823,2896,2874,2985,2972
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,926,963,1010,1029,1026,1001,1015,1037,1074,1101,1100,1075,1007,1026,1079,1099,1126,1130,1141
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,588,513,563,705,689,615,692,791,921,1005,1082,1218,858,969,1161,1163,1119,1050,783
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1760,1888,2094,2249,2323,2374,2469,2588,2703,2858,2948,2993,3008,3101,3287,3429,3544,3760,3969
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,14559,15481,16378,17718,18505,18917,19633,20509,21468,22332,23112,23562,23195,23456,24271,24714,25121,26456,27534
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),14331,15211,16038,17304,18030,18412,19100,19966,20926,21706,22509,22877,22548,22800,23610,24002,24384,25667,26770
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,4676,4862,5053,5300,5653,5753,5943,6190,6526,6660,6724,6807,6841,6845,7202,7302,7451,7799,8105
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,2567,2684,2778,2991,3293,3599,3790,4059,4205,4348,4624,4815,4935,4969,5092,5200,5119,5349,5719
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,1139,1171,1192,1266,1224,1144,1138,1187,1222,1264,1311,1306,1173,1176,1220,1250,1281,1357,1407
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,925,1042,1153,1265,1277,1258,1329,1356,1417,1539,1627,1635,1616,1640,1671,1730,1794,1878,1925
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1673,1706,1773,1913,1947,1971,2012,2119,2207,2297,2417,2477,2358,2383,2514,2610,2696,2855,3058
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1648,1817,1986,2227,2167,2147,2197,2318,2512,2579,2691,2686,2466,2555,2652,2621,2751,2937,3017
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,1700,1929,2103,2343,2470,2539,2691,2737,2837,3019,3115,3151,3159,3232,3260,3290,3292,3492,3540
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),228,270,341,413,475,505,534,543,543,626,603,685,647,656,662,713,737,789,764
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,1686,1830,1973,2130,2287,2446,2562,2711,2852,3009,3077,3207,3262,3348,3444,3575,3627,3787,3867
8000,Colorado,7,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,1458,1560,1632,1717,1813,1941,2028,2168,2309,2383,2474,2522,2614,2693,2782,2862,2890,2998,3103
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,25122,26605,28186,29551,30730,31884,33050,35110,37213,39210,40738,41458,40269,41142,42355,43197,44035,45883,46998
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,8605,8871,9435,9839,10064,10338,10600,11342,11998,12500,12905,12852,11946,12331,12938,13191,13582,14093,14212
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,2834,3076,3303,3440,3561,3766,3914,4192,4363,4391,4532,4270,3904,3992,4134,4280,4489,4685,4857
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,1094,1182,1286,1295,1366,1423,1472,1509,1489,1410,1438,1223,1147,1212,1268,1331,1377,1439,1505
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,654,703,741,833,882,947,982,1068,1116,1138,1154,1106,965,978,1005,1041,1098,1137,1174
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,682,756,817,827,853,908,940,1027,1112,1156,1209,1219,1115,1107,1134,1161,1243,1320,1366
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,405,435,459,484,460,487,521,588,646,686,731,723,676,694,728,747,771,789,811
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,5771,5796,6132,6399,6502,6572,6686,7150,7635,8109,8373,8582,8042,8339,8803,8911,9093,9408,9355
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,1979,1996,2069,2117,2230,2297,2237,2385,2505,2628,2779,2851,2790,2857,3002,3043,3058,3217,3264
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,1139,1143,1160,1195,1151,1145,1151,1211,1289,1329,1315,1273,1180,1230,1231,1277,1288,1296,1299
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,703,584,614,752,730,654,780,893,1062,1222,1260,1409,1045,1166,1378,1317,1291,1273,966
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1949,2073,2289,2335,2392,2476,2519,2662,2779,2930,3020,3049,3028,3086,3192,3274,3457,3623,3826
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,16517,17734,18751,19713,20666,21546,22449,23768,25216,26710,27833,28606,28323,28811,29417,30006,30453,31790,32786
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),16010,17068,18014,18897,19787,20550,21459,22736,24093,25402,26538,27187,26964,27514,28161,28659,29051,30360,31245
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,5025,5271,5527,5782,6132,6275,6508,6809,7310,7715,8025,8320,8381,8369,8438,8514,8637,9016,9348
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,3566,3729,3838,3975,4320,4624,4817,5102,5296,5557,5832,6110,6318,6527,6765,6993,7018,7320,7458
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,1060,1075,1211,1248,1293,1278,1317,1361,1424,1467,1482,1451,1372,1397,1469,1489,1562,1616,1659
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,822,969,1068,1076,1090,1170,1245,1358,1471,1581,1704,1694,1640,1643,1678,1727,1783,1846,1909
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1189,1237,1332,1429,1433,1508,1590,1699,1790,1906,2007,2031,1985,2020,2084,2183,2230,2342,2476
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,2038,2194,2366,2611,2520,2549,2626,2849,3059,3233,3432,3383,3174,3371,3445,3413,3483,3719,3825
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,2310,2592,2671,2776,2999,3146,3355,3559,3743,3942,4057,4197,4092,4187,4281,4340,4338,4501,4570
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),507,666,738,816,879,996,990,1033,1122,1308,1294,1419,1359,1298,1256,1347,1403,1431,1541
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,2547,2766,2927,3107,3295,3613,3777,4057,4365,4717,4905,5153,5260,5347,5461,5696,5835,6057,6347
9000,Connecticut,1,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,2040,2100,2190,2291,2416,2617,2787,3024,3243,3409,3611,3734,3901,4049,4206,4350,4432,4626,4806
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,22335,23482,24926,26170,27350,28332,29626,31376,33151,34495,35876,36661,35859,36801,38129,38688,39605,40995,42088
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,8016,8360,9202,9544,9816,10258,10724,11310,11728,11982,12191,11986,11232,11641,12249,12440,12667,12931,12929
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,3245,3490,3843,3943,4054,4345,4545,4777,4874,4804,4835,4392,4077,4235,4440,4611,4716,4940,5079
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,1407,1523,1678,1704,1761,1877,1893,1895,1817,1685,1684,1397,1369,1482,1580,1657,1698,1836,1899
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,505,543,597,635,657,713,741,816,849,825,789,719,637,653,667,694,713,722,751
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,929,985,1079,1085,1123,1210,1338,1455,1577,1618,1650,1574,1399,1411,1434,1477,1506,1576,1600
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,404,440,490,520,513,545,573,611,630,677,712,701,672,689,759,783,799,805,829
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,4771,4870,5359,5601,5762,5913,6180,6533,6854,7178,7356,7594,7154,7406,7809,7830,7951,7991,7849
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,2094,2127,2331,2366,2473,2560,2650,2755,2852,2977,3063,3147,3096,3148,3207,3178,3195,3256,3247
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,957,995,1071,1086,1106,1117,1117,1136,1140,1112,1093,1060,1006,1050,1130,1177,1220,1221,1234
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,496,425,475,586,551,529,640,766,936,1053,1143,1309,941,1071,1295,1269,1247,1180,919
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1224,1324,1482,1561,1631,1706,1773,1876,1927,2035,2057,2078,2111,2137,2177,2206,2289,2334,2450
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,14319,15122,15724,16626,17534,18074,18901,20066,21423,22513,23685,24676,24627,25160,25880,26248,26939,28064,29159
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),13884,14578,15163,16016,16821,17311,18116,19241,20557,21577,22618,23539,23537,24108,24853,25213,25851,26977,28033
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,3938,4100,4298,4466,4735,4860,4974,5177,5493,5829,6123,6341,6403,6492,6629,6701,6882,7041,7327
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,3048,3179,3305,3456,3804,4134,4502,4869,5253,5413,5751,6112,6435,6569,6907,7104,7241,7719,8070
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,740,782,820,888,909,834,851,855,875,868,902,901,815,828,833,840,877,907,922
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,805,822,880,936,971,942,941,975,1046,1082,1114,1125,1110,1096,1129,1135,1166,1202,1215
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1442,1477,1542,1622,1639,1692,1764,1915,2009,2122,2198,2261,2217,2319,2352,2399,2430,2521,2693
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1609,1754,1892,2106,2082,2134,2186,2338,2483,2585,2652,2621,2477,2565,2621,2552,2673,2831,2907
10000,Delaware,2,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,2302,2465,2425,2542,2681,2713,2897,3112,3397,3678,3878,4178,4080,4239,4382,4483,4582,4755,4900
